Agent Name,Agent Address,Agent City,FY 18 Net Sales
JAY'S WINE & SPIRIT,340 RHODE ISLAND AVENUE,FALL RIVER,"$404,570.00"
7-ELEVEN 37348,28 E MAIN ST,FALL RIVER,"$405,385.25"
AMARAL'S MARKET,872 GLOBE ST,FALL RIVER,"$413,644.25"
MARQUES MARKET,1744 N MAIN ST,FALL RIVER,"$420,440.25"
RIVERSIDE FARM,157 BRIGHTMAN ST,FALL RIVER,"$421,177.75"
LEPAGES SEAFOOD INC,439 MARTINE ST,FALL RIVER,"$425,278.75"
MAPLEWOOD MINI MART,437 STAFFORD ROAD,FALL RIVER,"$425,516.50"
LODGE OF ELKS #118,4500 N MAIN ST,FALL RIVER,"$431,205.50"
SOUTH MAIN MARKET,543 SO MAIN ST,FALL RIVER,"$433,388.50"
RUBY CONVENIENCE,1737 BAY STREET,FALL RIVER,"$438,079.00"
SUNNY'S CONVENIENCE,562 N MAIN ST,FALL RIVER,"$438,208.25"
SPEEDWAY #2421,15 EASTERN AVE,FALL RIVER,"$442,329.50"
STOP AND SAVE,340 OAK GROVE AVENUE,FALL RIVER,"$448,364.25"
SUPER PLUS STATION,1708 SOUTH MAIN STREET,FALL RIVER,"$461,403.75"
FALL RIVER MINI MART,837 BAY ST,FALL RIVER,"$463,160.75"
LEONARD'S PACKAGE STORE,1331 PLEASANT ST,FALL RIVER,"$499,811.50"
A J'S BAR & GRILL,472 EAST MAIN STREET,FALL RIVER,"$505,969.50"
7-ELEVEN 32472-J,340 MILLIKEN BLVD,FALL RIVER,"$512,628.50"
SUNNY HILL FARM,345 ROBESON ST,FALL RIVER,"$517,863.50"
7-ELEVEN 37370,1237 PLEASANT ST,FALL RIVER,"$549,470.00"
LUKOIL,339 BROADWAY,FALL RIVER,"$550,697.25"
AMVETS POST 60,175 DANFORTH ST,FALL RIVER,"$552,592.00"
CALDEIRAS RESTAURANT,990 PLEASANT ST,FALL RIVER,"$559,183.00"
CUMBERLAND #2227,864 STAFFORD RD,FALL RIVER,"$565,808.25"
SPEEDWAY #2498,614 PLEASANT ST,FALL RIVER,"$587,363.75"
7-ELEVEN 37393,1099 WM CANNING BLVD,FALL RIVER,"$587,930.50"
HIGHLAND MINI MART & LIQUORS,623 LOCUST STREET,FALL RIVER,"$593,858.00"
JOE'S LIQUORS,90-94 EAGLE ST,FALL RIVER,"$595,121.75"
COUNTY CONVENIENCE,228 COUNTY ST,FALL RIVER,"$599,909.75"
SILVA'S PACKAGE STORE,640 BEDFORD ST,FALL RIVER,"$662,784.00"
CHOICE MINI MART & SMOKE SHOP,927 S MAIN ST,FALL RIVER,"$678,733.75"
PETER'S PACKAGE STORE,971 RODMAN ST,FALL RIVER,"$687,656.25"
SHAWS 1411,4171 NO MAIN ST,FALL RIVER,"$692,491.50"
GOLDEN FOODMART,1043 RODMAN STREET,FALL RIVER,"$699,226.25"
LIBERAL CLUB,20 STAR ST,FALL RIVER,"$702,309.25"
A M S FOOD MART,2307 S MAIN ST,FALL RIVER,"$717,450.00"
COLBEA #64,815 NEW BOSTON RD,FALL RIVER,"$793,349.00"
SEASONS #85,130 WILLIAM S CANNING BLVD,FALL RIVER,"$816,198.00"
FALL RIVER GAS,338 QUARRY ST,FALL RIVER,"$833,915.50"
S & M FALL RIVER GRILL,363 SECOND ST,FALL RIVER,"$837,523.25"
STOP N SAVE FOOD & GAS,101 PRESIDENT AVE,FALL RIVER,"$849,580.75"
SCOTTIE'S PUB,202 PLEASANT ST,FALL RIVER,"$850,766.75"
RED'S TRAVEL CENTER,200 BROADWAY,FALL RIVER,"$858,534.25"
PHILA DELI,167 BROADWAY,FALL RIVER,"$860,524.25"
AMERI STORE,1363 S MAIN ST,FALL RIVER,"$877,557.00"
BARRETT'S ALE HOUSE,4171 N MAIN ST,FALL RIVER,"$893,032.50"
JC'S RESTAURANT & BAR,1050 BEDFORD ST,FALL RIVER,"$902,060.25"
STOP & SHOP #071,501 RODMAN STREET,FALL RIVER,"$935,286.50"
STOP & SHOP #473,333 MARIANO BISHOP BLVD,FALL RIVER,"$954,074.00"
CLOVERDALE FARMS,1892 S MAIN ST,FALL RIVER,"$954,743.00"
S & K CONVENIENCE,696 EASTERN AVE,FALL RIVER,"$1,065,619.50"
JOE'S MARKET,1132 ROBESON ST,FALL RIVER,"$1,099,800.75"
SUN AND SHINE,1447 NORTH MAIN STREET,FALL RIVER,"$1,104,919.00"
MAPLEWOOD SUPERETTE,1555 STAFFORD ROAD,FALL RIVER,"$1,140,038.25"
ROYAL LIQUORS,4263 N MAIN ST,FALL RIVER,"$1,148,784.00"
KAMS FOOD MART,376 2ND ST,FALL RIVER,"$1,192,122.25"
7-ELEVEN 37393,1099 WM CANNING BLVD,FALL RIVER,"$1,264,063.25"
HARTWELL QUICK STOP,350 RODMAN ST,FALL RIVER,"$1,264,818.75"
COUNTRY FARMS,144 EAST MAIN ST,FALL RIVER,"$1,272,214.75"
XTRA MART,1012 BEDFORD STREET,FALL RIVER,"$1,295,817.00"
LOW PRICE CONVENIENCE STORE,870 NORTH MAIN STREET,FALL RIVER,"$1,561,116.75"
SUPREME GAS II,19 LAUREL ST,FALL RIVER,"$1,569,600.25"
RED'S DAIRY STORE,1500 BRAYTON AVE,FALL RIVER,"$1,581,128.00"
STOP N SAVE,1625 ROBESON ST,FALL RIVER,"$1,609,964.25"
CUMBERLAND #2286,4548 NO MAIN ST,FALL RIVER,"$1,934,793.50"
SUPREME GAS,510 BRAYTON AVE,FALL RIVER,"$2,040,447.25"
GUIMOND FARMS,105 RHODE ISLAND AVE,FALL RIVER,"$2,162,204.00"
7-ELEVEN 37443,190 NEW BOSTON RD,FALL RIVER,"$2,268,532.25"
SUNNY HILL MINI MART,2632 S MAIN ST,FALL RIVER,"$3,356,374.50"
SAVON MART,607 E  MAIN ST,FALMOUTH,"$7,790.00"
RITE AID 10187,520 MAIN STREET,FALMOUTH,"$10,313.50"
RITE AID 10187,520 MAIN STREET,FALMOUTH,"$32,412.25"
GRILL 500,500 WAQUOTT HWY,FALMOUTH,"$74,584.00"
WEST FALMOUTH MARKET,623 WEST FALMOUTH HWY,FALMOUTH,"$91,645.25"
ANCHOR ALE HOUSE,100 DAVIS STRAITS RT 28,FALMOUTH,"$115,725.00"
QUAHOG REPUBLIC DIVE BAR,97 SPRING BARS RD,FALMOUTH,"$139,512.00"
7-ELEVEN 37415,279 OLD MAIN RD,FALMOUTH,"$171,648.75"
CUMBERLAND #2342,797 MAIN ST,FALMOUTH,"$173,910.75"
EXPRESS MART,714 WEST FALMOUTH HWY,FALMOUTH,"$199,361.50"
FAMILY FOOD,348-350 E FALMOUTH HIGHWAY,FALMOUTH,"$201,542.00"
KAPPY'S LIQUORS,21 SPRING BARS RD,FALMOUTH,"$215,289.50"
RAPID REFILL #133,435 PALMER AVE,FALMOUTH,"$227,215.75"
FALMOUTH LODGE OF ELKS 2380,140 PALMER AVE,FALMOUTH,"$312,335.00"
INTERGAS,607 E MAIN STREET,FALMOUTH,"$315,126.00"
SPEEDWAY #2443,1196 SANDWICH RD,FALMOUTH,"$609,261.75"
CUMBERLAND #2333,485 WAQUOIT HIGHWAY,FALMOUTH,"$702,059.75"
STOP & SHOP #425,RT28 & JONES RD,FALMOUTH,"$769,183.00"
PALMER TEXACO #108,302 PALMER AVE,FALMOUTH,"$836,284.00"
CUMBERLAND #6752,212 TEATICKET HWY,FALMOUTH,"$1,055,204.75"
7-ELEVEN 37458,59 LOCUST ST,FALMOUTH,"$1,275,859.75"
FALMOUTH FOOD MART,336 E FALMOUTH HWY,FALMOUTH,"$1,358,319.50"
THE CONFERENCE TABLE,205 WORCESTER CT,FALMOUTH,"$1,536,202.75"
KENYON'S MARKET,769 E FALMOUTH HWY,FALMOUTH,"$1,926,705.25"
7-ELEVEN 24450-F,743 MAIN ST,FALMOUTH,"$2,569,408.00"
NO LIMIT SMOKE SHOP,349 N WESTFIELD ST,FEEDING HILLS,$664.00
ON THE HILL RESTUARANT,37 SOUTHWICK ST,FEEDING HILLS,"$43,818.00"
POLISH AMERICAN CLUB /AGAWAM,139 SOUTHWICK ST,FEEDING HILLS,"$68,371.00"
PHIPPS DISCOUNT,1350 SPRINGFIELD ST,FEEDING HILLS,"$277,604.75"
FEEDING HILLS  MARKET,634 SPRINGFIELD ST,FEEDING HILLS,"$376,489.75"
THE BACK ROOM,827 SPRINGFIELD STREET,FEEDING HILLS,"$449,079.50"
NOURIA #4053,2 S WESTFIELD ST,FEEDING HILLS,"$722,650.75"
CUMBERLAND #0167,794 SPRINGFIELD ST,FEEDING HILLS,"$955,047.75"
COLONIAL FOOD STORE,39 SOUTHWICK STREET,FEEDING HILLS,"$1,034,769.50"
STOP & SHOP #782,1282 SPRINGFIELD ST,FEEDING HILLS,"$1,061,528.75"
PRIDE STATION & STORE,6  WESTFIELD ST,FEEDING HILLS,"$1,955,732.75"
FEEDING HILLS VARIETY,344 N WESTFIELD ST,FEEDING HILLS,"$2,539,931.50"
CUMBERLAND #6686,506 MAIN ST,FISKDALE,"$1,308,976.75"
KMART 4444,140 WHALON ST,FITCHBURG,"$11,925.00"
ZEDAS,65 LAUREL STREET,FITCHBURG,"$28,331.00"
TOPPS LIQUORS,128 WATER STREET UNIT #2,FITCHBURG,"$33,059.75"
UNIFIED PETROLEUM,249 KIMBALL STREET,FITCHBURG,"$38,953.50"
J V'S PACKAGE STORE,128  FAIRMOUNT ST,FITCHBURG,"$50,308.00"
BEEMERS PUB & GRILL,310 MAIN STREET,FITCHBURG,"$64,836.50"
ROMANO'S MARKET,138 HARVARD ST,FITCHBURG,"$80,211.75"
CASHLINK,440 MECHANIC STREET,FITCHBURG,"$103,688.50"
BILL BAILEY PACKAGE STORE,25 JOHN FITCH HWY,FITCHBURG,"$110,582.75"
SULLIVANS LIQUORS,363 RIVER ST,FITCHBURG,"$120,923.25"
PARTNERS PUB,970 SOUTH ST,FITCHBURG,"$139,970.00"
SULLIVAN'S LIQUORS,363 RIVER STREET,FITCHBURG,"$159,147.75"
BUFFALO WILD WINGS,150 WHALON STREET,FITCHBURG,"$191,944.50"
KAPPY'S LIQUORS,220 WHALON/TWIN CTY,FITCHBURG,"$193,208.25"
IN AND OUT CONVENIENCE,37 AIRPORT RD,FITCHBURG,"$201,103.75"
PEERLESS PACKAGE STORE,528 JOHN FITCH HW,FITCHBURG,"$206,393.75"
SUPER LIQUORS,784 WATER ST,FITCHBURG,"$239,441.50"
M & M SALES,330 WATER ST,FITCHBURG,"$252,383.00"
A L PRIME ENERGY,120 MASS STATE HWY,FITCHBURG,"$253,718.75"
MAJOR'S CAFE,149 LUNENBURG ST,FITCHBURG,"$282,409.00"
FITCHBURG VARIETY,938 WATER ST,FITCHBURG,"$297,630.00"
RED STAR CAFE,79 BEMIS ROAD,FITCHBURG,"$299,920.50"
COTES VARIETY,169 HIGH ST,FITCHBURG,"$300,800.00"
LEGENDS SPORTS BAR,68 AIRPORT RD    10,FITCHBURG,"$305,128.00"
ROYAL FUEL,880 WATER ST,FITCHBURG,"$310,355.50"
KNIGHTS OF COLUMBUS #99,165 ELECTRIC AVE,FITCHBURG,"$315,292.00"
MARKET BASKET #27,399 JOHN FITCH HWY,FITCHBURG,"$337,638.00"
SLATTERYS BACK ROOM,106 LUNENBURG ST,FITCHBURG,"$356,349.00"
PRIME CONVENIENCE,267 MECHANIC STREET,FITCHBURG,"$374,725.00"
HONEY FARMS,487 PRINCETON RD,FITCHBURG,"$436,074.75"
B P GAS  STATION,942 SOUTH ST,FITCHBURG,"$440,605.25"
ST JOSEPH'S CLUB,109 OAKHILL RD,FITCHBURG,"$442,370.00"
TOPPS LIQUORS,128 WATER ST-UNIT #2,FITCHBURG,"$442,815.50"
RACING MART,75 MAIN STREET,FITCHBURG,"$477,618.00"
WYMAN'S LIQUORS,519 ELECTRIC AVE,FITCHBURG,"$500,538.25"
IN AND OUT CONVENIENCE,37 AIRPORT RD,FITCHBURG,"$525,385.00"
MARKET BASKET #14,90 WATER ST,FITCHBURG,"$533,325.25"
SUDZY BUBBLES,102 WATER ST,FITCHBURG,"$542,148.50"
KC'S PUB,1098 MAIN ST,FITCHBURG,"$547,537.50"
BRITISH AMER CLUB,1 SIMONDS RD,FITCHBURG,"$553,543.75"
A L PRIME ENERGY,1313 WATER ST,FITCHBURG,"$558,355.00"
EASTWOOD CLUB INC,389 TOWNSEND ST,FITCHBURG,"$572,163.50"
JAY'S LIQUORS,134 RIVER ST,FITCHBURG,"$600,276.50"
WINE WORLD,381 JOHN FITCH HWY,FITCHBURG,"$627,708.00"
GOMES LIQUORS,58 ASHBY STATE RD,FITCHBURG,"$692,415.00"
EXPRESSWAY MARKET,449 MECHANIC ST,FITCHBURG,"$721,605.00"
HONEY FARMS 3830,487 PRINCETON RD,FITCHBURG,"$796,885.75"
FITCHBURG MOBIL,129 WHALOM ST,FITCHBURG,"$836,139.50"
CUMBERLAND #6762,550 KIMBALL ST,FITCHBURG,"$967,385.50"
JOE'S SOUTH STREET VARIETY,288 SOUTH ST,FITCHBURG,"$969,117.25"
7-ELEVEN 37352,15 MAIN ST,FITCHBURG,"$985,789.00"
CASTLEWAY MARKET,432 MECHANIC ST,FITCHBURG,"$990,779.00"
CUMBERLAND #0178,479 ELECTRIC AVE,FITCHBURG,"$1,162,056.75"
SUPER MART,7 WESTMINSTER ST,FITCHBURG,"$1,196,866.75"
TWIN CITY CONVENIENCE,59 WHALON ST,FITCHBURG,"$1,267,939.25"
PATRIOT GAS & CONVENIENCE,240 LUNENBURG STREET,FITCHBURG,"$1,567,918.00"
ABS GAS,115 LUNENBURG ST,FITCHBURG,"$1,604,809.75"
J D' S VARIETY,259 FRANKLIN RD,FITCHBURG,"$2,015,523.25"
HONEY LAND,220 SUMMER ST,FITCHBURG,"$2,413,762.75"
AMERICAN LEGION POST 28,63 RIVERSIDE DR,FLORENCE,"$79,416.00"
NORTHAMPTON ELKS # 997,17 SPRING ST,FLORENCE,"$171,654.00"
M F CURTAIN VFW POST # 8006,18 MEADOW ST,FLORENCE,"$207,047.50"
JJ'S TAVERN,99 MAIN ST      B,FLORENCE,"$314,736.25"
JIM'S VARIETY,15 WEST FARMS RD,FLORENCE,"$571,946.25"
CUMBERLAND #0129,53 MAIN ST,FLORENCE,"$730,478.00"
BIRD'S STORE,94 MAPLE ST,FLORENCE,"$1,600,705.25"
SANDWICH TAVERN,290 RT 130,FORESTDALE,"$442,488.00"
FORESTDALE SHELL,80 RTE 130,FORESTDALE,"$1,180,614.50"
QUICK STOP BEER & WINE,79 SUMMER ST,FOXBORO,"$41,912.75"
FUSION,105 WASHINGTON ST,FOXBORO,"$48,599.25"
PATRIOTS PRO SHOP,1 PATRIOT PLACE,FOXBORO,"$106,500.00"
ROUTE 1 LIQUOR MART,29 WASHINGTON ST,FOXBORO,"$145,756.25"
FOXBORO WINE & SPIRITS,14 SOUTH STREET,FOXBORO,"$175,013.25"
HOPS & GRAPES,4B COMMERICIAL ST,FOXBORO,"$212,463.75"
FOXBORO VFW POST #2626,337 COCASSET STREET,FOXBORO,"$248,105.00"
CHICKIE FLYNNS,94 WASHINGTON ST,FOXBORO,"$338,318.25"
JAKS CORNER STORE,79 SUMMER STREET,FOXBORO,"$388,094.75"
FOXBORO MANDARIN,369 CENTRAL ST,FOXBORO,"$505,673.00"
STADIUM GULF,20 WASHINGTON ST,FOXBORO,"$516,539.50"
RALLY POINT INN & PUB,7-9 MECHANIC STREET,FOXBORO,"$537,605.50"
FOXBORO SUNOCO,105 MAIN STREET,FOXBORO,"$727,912.00"
STOP & SHOP #494,141 MAIN ST/RTE 140,FOXBORO,"$764,835.25"
FOXBORO SHELL,32 COMMERCIAL ST,FOXBORO,"$844,495.00"
CUMBERLAND #0176,20 MECHANIC ST,FOXBORO,"$960,590.50"
FOXBORO MOBIL,123 CENTRAL ST,FOXBORO,"$960,732.75"
EXPRESS MINI MART,126 MAIN ST,FOXBORO,"$985,114.50"
THE COUNTRY STORE,212 NORTH ST,FOXBORO,"$2,345,104.00"
RAILROAD SIX,398 WAVERLY ST,FRAMINGHAM,"$18,496.00"
AUTO BRIGHT CAR CARE,105 HOLLIS ST,FRAMINGHAM,"$21,075.75"
RAJ MINI MARKET,80 WAVERLY ST,FRAMINGHAM,"$25,295.00"
BACON'S WINE & SPIRITS,624 WAVERLY STREET,FRAMINGHAM,"$27,803.00"
ST JOSEPH MART,1660 WORCESTER ROAD,FRAMINGHAM,"$47,808.50"
7-ELEVEN 40080,554 WORCESTER RD,FRAMINGHAM,"$53,093.00"
PORTUGUESE CLUB,67 SOUTH STREET,FRAMINGHAM,"$54,716.00"
T AND L AUTO CARE,1660 WORCESTER RD,FRAMINGHAM,"$59,480.50"
FRAMINGHAM CONVENIENCE,189 CONCORD ST,FRAMINGHAM,"$67,551.50"
A  J  SEABRA,208 WAVERLEY ST,FRAMINGHAM,"$81,256.75"
MARATHON LIQUORS,624 WAVERLY ST,FRAMINGHAM,"$83,086.50"
NECA'S BAKERY,22 IRVING ST,FRAMINGHAM,"$87,290.75"
SUNOCO A PLUS #6007,554 WORCESTER RD,FRAMINGHAM,"$98,321.50"
THE 4'S SPORTS PUB,666 WAVERLEY STREET,FRAMINGHAM,"$106,763.50"
SUPER LIQUORS,939 WORCESTER RD,FRAMINGHAM,"$128,823.75"
EL PIKANTE FOODS,40 UNION AVENUE,FRAMINGHAM,"$129,013.75"
A L PRIME ENERGY,1115 WORCESTER RD,FRAMINGHAM,"$141,233.75"
ROUTE 9 WINE & SPIRITS,680 WORCESTER ROAD,FRAMINGHAM,"$151,446.25"
NEW CHEF ORIENT,1583 WORCESTER RD,FRAMINGHAM,"$151,591.75"
GRIS MARKET,3 2ND STREET,FRAMINGHAM,"$154,256.75"
UNION AVE GAS STATION,172 UNION AVE,FRAMINGHAM,"$158,519.75"
BJ'S WHOLESALE #47,26 WHITTIER ST,FRAMINGHAM,"$170,559.75"
NOBSCOT CAFE,847 EDGELL RD,FRAMINGHAM,"$178,076.00"
COLUMBUS CLUB,11 FOUNTAIN ST,FRAMINGHAM,"$183,400.00"
KARAS GAS,516 UNION AVENUE,FRAMINGHAM,"$188,816.25"
OLD STATION WINE & SPIRITS,438 WAVERLY STREET,FRAMINGHAM,"$216,764.50"
AV'S MARKET III,275 BEAVER ST,FRAMINGHAM,"$230,193.00"
LINCOLN LIQUORS,1 NICHOLAS RD,FRAMINGHAM,"$241,733.75"
FRAMINGHAM LIQUORS,1 MARBLE ST,FRAMINGHAM,"$258,806.50"
FOOD MART LIQUOR,46 HOLLIS STREET,FRAMINGHAM,"$277,107.50"
ALLTOWN #2704,696 COCHITUATE RD,FRAMINGHAM,"$287,756.50"
FRAMINGHAM GULF,1287 WORCESTER ROAD,FRAMINGHAM,"$299,828.25"
LODGE OF ELKS #1264,450 UNION AVE,FRAMINGHAM,"$336,567.75"
UNION BIG MART,545 UNION AVE,FRAMINGHAM,"$343,684.75"
FRATERNAL EAGLES#894,55 PARK ST,FRAMINGHAM,"$344,399.00"
FIFTH AVE LIQUORS,235 OLD CONN PATH,FRAMINGHAM,"$350,144.00"
SPORTS PUB,1186 WORCESTER RD,FRAMINGHAM,"$353,946.25"
NOBSCOT WINE & SPIRITS,847 EDGELL RD,FRAMINGHAM,"$373,927.75"
FRAMINGHAM SHELL #75,846 CONCORD ST,FRAMINGHAM,"$389,582.25"
CONTI LIQUORS,409 CONCORD ST,FRAMINGHAM,"$394,534.50"
WINE VAULT,2 FAIRBANKS ST,FRAMINGHAM,"$416,812.25"
DOM'S VARIETY,269 HOLLIS ST,FRAMINGHAM,"$438,909.75"
O'BRIENS PACKAGE STORE,420 FRANKLIN STREET,FRAMINGHAM,"$445,977.25"
DRAMATIC CLUB,29 DAYTONA AVE,FRAMINGHAM,"$494,621.50"
ANGRY HAMS GARAGE,2 BEACON ST,FRAMINGHAM,"$514,277.00"
7-ELEVEN 37351,431 WAVERLY ST,FRAMINGHAM,"$536,422.25"
SPEEDWAY #2459,1701 WORCESTER RD,FRAMINGHAM,"$547,503.25"
TESORO SUPERMARKET,80 HOLLIS ST,FRAMINGHAM,"$550,748.00"
HURRICANE ENERGY,22 WAVERLY ST,FRAMINGHAM,"$552,324.50"
ALLTOWN #856,116 WEST MASS PIKE,FRAMINGHAM,"$555,704.25"
M & M LIQUOR STORE,21 TEMPLE ST,FRAMINGHAM,"$568,814.50"
EMANUEL MARKET,195 HOLLIS STREET,FRAMINGHAM,"$598,958.00"
M & S AUTO SERVICE,655 WAVERLY ST,FRAMINGHAM,"$667,070.25"
AUTO-BRIGHT CAR WASH,105 HOLLIS ST,FRAMINGHAM,"$694,257.50"
WAVERLY ST SHELL,228 WAVERLY ST,FRAMINGHAM,"$697,656.00"
FRAMINGHAM ONE STOP MARKET,20 IRVING ST,FRAMINGHAM,"$708,736.50"
FRAMINGHAM CONVENIENCE,189 CONCORD STREET,FRAMINGHAM,"$749,235.00"
STORE 135,41 B WAVERLY STREET,FRAMINGHAM,"$907,023.75"
RIVERSIDE GULF,1530 CONCORD ST,FRAMINGHAM,"$933,859.50"
STOP & SHOP #003,235 CONNECTICUT PTH,FRAMINGHAM,"$1,046,325.75"
NOBSCOT GULF,876 EDGELL ROAD,FRAMINGHAM,"$1,052,167.25"
CENTRE MOBIL,1063 WORCESTER RD,FRAMINGHAM,"$1,075,010.75"
DOWNTOWN CONVENIENCE STORE,130 KENDALL ST,FRAMINGHAM,"$1,160,220.50"
CUMBERLAND #6723,730 COCHITUATE RD,FRAMINGHAM,"$1,200,651.50"
IRVING STREET CONVENIENCE,296 IRVING ST,FRAMINGHAM,"$1,293,334.50"
DAILY MARKET,9-11 HARTFORD ST,FRAMINGHAM,"$1,313,738.75"
DAILY MART,371 HOLLIS STREET,FRAMINGHAM,"$1,407,600.25"
STOP & SHOP #008,19 TEMPLE ST,FRAMINGHAM,"$1,655,588.50"
A-1 GULF,483 CONCORD STREET,FRAMINGHAM,"$1,663,821.50"
AV'S MARKET II,890 WAVERLY STREET,FRAMINGHAM,"$1,777,743.00"
MORAN'S MARKET,2 FAIRBANKS STREET,FRAMINGHAM,"$1,996,270.25"
MAKARI'S MARKET,1 HAMILTON STREET,FRAMINGHAM,"$2,078,714.25"
NOBSCOT CONVENIENCE,908 EDGELL RD,FRAMINGHAM,"$2,225,860.25"
AV'S MARKET I,113 BEAVER ST,FRAMINGHAM,"$2,508,472.75"
BIG TOWN PANTRY,420 FRANKLIN STREET,FRAMINGHAM,"$2,628,533.50"
FRIENDLY FARMS,155 COCHITUATE RD,FRAMINGHAM,"$2,963,466.75"
AMY'S CONVENIENT STORE,68 WATER ST,FRAMINGHAM,"$3,120,499.50"
INCONTRO RESTAURANT,860 W CENTRAL ST,FRANKLIN,"$8,509.00"
VILLAGE MALL LIQUORS,60 FRANKLIN VILLAGE DR,FRANKLIN,"$57,168.50"
CIGARS & MORE,391 WEST CENTRAL STREET,FRANKLIN,"$60,749.00"
WEST CENTRAL SHELL,412 WEST CENTRAL AVE,FRANKLIN,"$61,666.50"
ANNE'S MARKET,451 WEST CENTRAL ST,FRANKLIN,"$71,407.75"
LIQUOR WORLD,365 W CENTRAL STREET,FRANKLIN,"$122,333.00"
DACEY'S MARKET,345 LINCOLN ST,FRANKLIN,"$151,002.50"
BJ'S WHOLESALE #105,100 CORPORATE DRIVE,FRANKLIN,"$199,928.00"
DEVITA'S MARKET,198 E CENTRAL ST,FRANKLIN,"$206,970.25"
JIMMY D'S,338 UNION ST,FRANKLIN,"$212,140.50"
FRANKLIN LIQUORS,363 E CENTRAL ST,FRANKLIN,"$231,542.75"
UNION STREET WINES & LIQUORS,317 UNION STREET,FRANKLIN,"$250,238.00"
SPEEDWAY #2460,251 E CENTRAL ST,FRANKLIN,"$313,342.75"
FRANKLIN ELKS #2136,1077 POND ST,FRANKLIN,"$319,383.50"
UNION STREET GRILL,371 UNION ST,FRANKLIN,"$363,406.00"
WEST FRANKLIN SHELL,412 WEST CENTRAL STREET,FRANKLIN,"$386,287.25"
FRANKLIN MOBIL,660 W CENTRAL ST,FRANKLIN,"$408,103.50"
LINCOLN ST MARKET,455 LINCOLN ST,FRANKLIN,"$412,180.50"
BIG Y #38,348 EAST CENTRAL ST,FRANKLIN,"$571,529.00"
THE ALUMNI CLUB,391 E CENTRAL STREET,FRANKLIN,"$581,448.50"
SHAWS 3581,255 EAST CENTRAL ST,FRANKLIN,"$657,239.00"
HANG TAI RESTAURANT,26-30 E CENTRAL ST,FRANKLIN,"$689,422.25"
7-ELEVEN 37386,533 WEST CENTRAL ST,FRANKLIN,"$769,641.00"
STOP & SHOP #472,40 FRANKLIN VILLAGE,FRANKLIN,"$786,371.75"
7-ELEVEN 37380,664 UNION ST,FRANKLIN,"$846,840.25"
PJ MART II,150 EMMONS STREET,FRANKLIN,"$1,021,997.75"
DB MART,804 POND ST,FRANKLIN,"$1,214,128.75"
7-ELEVEN 34401-A,20 WEST CENTRAL ST,FRANKLIN,"$1,514,991.00"
OLD GOLD CONVENIENCE STORE,326 UNION STREET,FRANKLIN,"$1,536,001.50"
SHELL,140 EAST CENTRAL ST,FRANKLIN,"$2,159,296.75"
VFW ORGANIZATION,89 MIDDLEBORO RD,FREETOWN,"$42,923.75"
RITE AID 10077,52 PEARSON BLVD,GARDNER,"$7,798.75"
ZOE'S NINETEENTH HOLE,154 EATON ST,GARDNER,"$9,173.00"
PACC,171 KENDALL POND WEST,GARDNER,"$11,834.00"
RITE AID 10078,232 MAIN ST,GARDNER,"$13,763.25"
RITE AID 10077,52 PEARSON BLVD,GARDNER,"$26,522.50"
RITE AID 10078,232 MAIN STREET,GARDNER,"$32,631.00"
GARDNER LODGE OF ELKS #1426,31 PARK STREET,GARDNER,"$56,052.00"
KNIGHTS OF COLUMBUS,110 S MAIN ST,GARDNER,"$62,829.50"
COLONIAL HOTEL,625 BETTY SPRING RD,GARDNER,"$126,220.00"
SOUTH GARDNER HOTEL,8 E BROADWAY,GARDNER,"$128,762.50"
TOPS MARKETS #536,372 TIMPANY BLVD,GARDNER,"$144,444.75"
SAWA ASIAN CUISINE,360 TIMPANY BLVD,GARDNER,"$146,325.25"
DUGUAYS CHICKEN & SEAFOOD,632 PARKER STREET,GARDNER,"$159,149.75"
SOUTHSIDE GRILLE,242 W BROADWAY,GARDNER,"$177,969.00"
HANNAFORD #8019,21 TIMPANY BLVD,GARDNER,"$217,393.25"
GARDNER TEN PINS,560 WEST BROADWAY,GARDNER,"$241,856.00"
SPEEDWAY #2461,19 PEARSON BLVD,GARDNER,"$256,269.25"
ANTHONY'S PACKAGE STORE,12 PEARSON BLVD,GARDNER,"$308,031.50"
GARDNER SPIRITS,364 TIMPANY BLVD,GARDNER,"$319,813.00"
YEN YEN RESTAURANT,42 PEARSON BLVD,GARDNER,"$321,873.50"
STOP & BUY,56 UNION SQUARE,GARDNER,"$378,274.25"
BEAUREGARD LIQUORS,11 WEST ST,GARDNER,"$413,629.25"
BURKES MARKET,236 PARK STREET,GARDNER,"$589,684.00"
BRAZELL'S  PACKAGE STORE,201 PLEASANT STREET,GARDNER,"$620,909.75"
PRICE CHOPPER #239,560 MAIN ST,GARDNER,"$630,953.75"
MR MIKE'S #327,17  PEARSON BLVD,GARDNER,"$702,267.50"
WILLIAMS STEAK HOUSE,184 PEARSON BLVD,GARDNER,"$760,042.00"
A-1 MART,157 WEST ST,GARDNER,"$768,766.25"
HONEY LAND FARM,51 CHESTNUT ST,GARDNER,"$820,177.50"
HUHTALA SHELL STATION,4 OAK ST,GARDNER,"$967,327.25"
NOURIA #4016,264 TIMPANY BLVD,GARDNER,"$976,093.75"
GARDNER GETTY,221 MAIN ST,GARDNER,"$998,995.25"
SAM'S FOOD STORE,403 PARKER ST,GARDNER,"$1,067,063.00"
